"","term","estimate","std.error","statistic","p.value","boot"
"1","tpoly1",0.000791234786505725,0.000273848145253505,2.88931950140932,0.00388912552406802,1
"2","tpoly2",-4.93481458568999e-05,1.77425817182206e-05,-2.78133964045504,0.00544814514681934,1
"3","tpoly3",1.42391106207217e-06,7.67371018302141e-07,1.85557054946207,0.0636151837364847,1
"4","tpoly4",1.33617295661292e-07,2.73075646645743e-08,4.89305059980805,1.0465412666953e-06,1
"5","tpoly1_lag1",0.000104670000354168,0.000280718829262292,0.372864195213526,0.709276501094971,1
"6","tpoly2_lag1",-2.23172963910745e-05,1.90840192184245e-05,-1.16942328215266,0.24232828912476,1
"7","tpoly3_lag1",3.50308108309175e-06,9.05288865696343e-07,3.86957270306997,0.000111403140598786,1
"8","tpoly4_lag1",-8.3286867650759e-08,3.00930142013279e-08,-2.76764790305,0.00568173151900573,1
"9","tpoly1_lag2",-0.000632253637731121,0.000237424055174082,-2.66297211235629,0.00778776591298656,1
"10","tpoly2_lag2",6.37060289507353e-05,1.46172174102718e-05,4.35828702294376,1.35595557718439e-05,1
"11","tpoly3_lag2",8.21600906245722e-07,6.25570848739667e-07,1.31336188043448,0.189163908393448,1
"12","tpoly4_lag2",-9.21356092842152e-08,2.08355415653577e-08,-4.42204053084969,1.01332682685654e-05,1
"13","tpoly1_lag3",-0.000984490904038472,0.000245089414832568,-4.01686423181932,6.04604537020611e-05,1
"14","tpoly2_lag3",8.66318447556669e-05,1.52578380159967e-05,5.67785846624142,1.4975429677639e-08,1
"15","tpoly3_lag3",-5.72912240209714e-07,6.14356923295383e-07,-0.932539731361109,0.351134525371451,1
"16","tpoly4_lag3",-6.43597732837911e-08,2.06871951908908e-08,-3.11109228147712,0.00188191485743822,1
"17","tpoly1_lag4",-0.00123191756813617,0.000271919411097705,-4.53045100076921,6.12122175079387e-06,1
"18","tpoly2_lag4",8.35268339448773e-05,1.60653246385382e-05,5.19919988074873,2.13913859104104e-07,1
"19","tpoly3_lag4",-4.97052293083863e-09,7.08438047359859e-07,-0.00701617163189119,0.994402428715484,1
"20","tpoly4_lag4",-4.23400898841681e-08,2.51967856563224e-08,-1.6803766346103,0.0929906911074045,1
"21","tpoly1_lag5",-0.00119319393302748,0.000222603362190548,-5.36017929507329,8.95981506864783e-08,1
"22","tpoly2_lag5",8.82647298811682e-05,1.42556466334393e-05,6.1915626944713,6.78938791433326e-10,1
"23","tpoly3_lag5",2.73051449801023e-07,6.2537717420257e-07,0.436618829507482,0.662419987567764,1
"24","tpoly4_lag5",-8.20263058452879e-08,2.0253390925542e-08,-4.05000358442905,5.25456528691839e-05,1
"25","tpoly1_lag6",-0.000997420691827373,0.000245988929789615,-4.05473812451816,5.14985167092109e-05,1
"26","tpoly2_lag6",8.90377746989749e-05,1.47537527257176e-05,6.0349238837229,1.79026885992148e-09,1
"27","tpoly3_lag6",-8.62773865191889e-07,7.17221148270702e-07,-1.20293980074644,0.229096843352805,1
"28","tpoly4_lag6",-6.4303416230284e-08,2.31230416864808e-08,-2.78092376868739,0.00545511038801077,1
"29","tpoly1:tmean",-0.000155341046485955,2.69479008525583e-05,-5.76449525088733,9.04359839016964e-09,1
"30","tpoly2:tmean",7.10338781335338e-06,2.08376307379602e-06,3.40892297338442,0.000661014639842591,1
"31","tpoly3:tmean",-2.51933658924548e-07,1.08274938745893e-07,-2.32679567259607,0.0200440081386471,1
"32","tpoly4:tmean",-1.66196943639038e-09,2.4630433113622e-09,-0.674762570647292,0.499879880246571,1
"33","tmean:tpoly1_lag1",-0.000135363460349541,2.84223589041976e-05,-4.7625695251336,2.00437930747276e-06,1
"34","tmean:tpoly2_lag1",6.03501020520646e-06,2.23251326699906e-06,2.70323598717902,0.00690645052690562,1
"35","tmean:tpoly3_lag1",-6.04061163123348e-07,1.07772836387666e-07,-5.60494817961827,2.27686336820614e-08,1
"36","tmean:tpoly4_lag1",1.64076898808782e-08,2.66722221633939e-09,6.15160213512201,8.71376910172428e-10,1
"37","tmean:tpoly1_lag2",-4.35006326213195e-05,2.2979143197434e-05,-1.8930485026168,0.0584499098121213,1
"38","tmean:tpoly2_lag2",-6.28011064903685e-06,1.65817398365445e-06,-3.78736532531775,0.00015531231934911,1
"39","tmean:tpoly3_lag2",1.83219577161794e-07,7.45130957725437e-08,2.45889095416307,0.0139941422475724,1
"40","tmean:tpoly4_lag2",1.60368045296513e-09,1.76748180871531e-09,0.907325011809177,0.364309590785754,1
"41","tmean:tpoly1_lag3",2.19646675656259e-05,2.3849660030476e-05,0.920963549902122,0.35714530359492,1
"42","tmean:tpoly2_lag3",-1.07256106305347e-05,1.82218694942972e-06,-5.88611977156977,4.40223294058316e-09,1
"43","tmean:tpoly3_lag3",4.47154410024298e-07,8.48125043961972e-08,5.27226985227838,1.4454471894119e-07,1
"44","tmean:tpoly4_lag3",-3.86937976067162e-09,1.85854365665372e-09,-2.08194181870249,0.0374344013063583,1
"45","tmean:tpoly1_lag4",6.9827704017949e-05,2.52368976287574e-05,2.76688937939742,0.00569493262462426,1
"46","tmean:tpoly2_lag4",-1.22689306646099e-05,1.82513272211165e-06,-6.72221286483481,2.14305489061467e-11,1
"47","tmean:tpoly3_lag4",4.41969778850607e-07,8.78463385409024e-08,5.03116904120962,5.16925978030456e-07,1
"48","tmean:tpoly4_lag4",-5.27070660476005e-09,2.11340232929273e-09,-2.4939437851968,0.0126879973866247,1
"49","tmean:tpoly1_lag5",9.10232091876606e-05,2.12666153282798e-05,4.28009853860573,1.92804941052103e-05,1
"50","tmean:tpoly2_lag5",-1.29128694991596e-05,1.64845435874344e-06,-7.83331939441901,6.59104802883783e-15,1
"51","tmean:tpoly3_lag5",3.9880676315745e-07,8.17100544716409e-08,4.88075507642531,1.1133917587693e-06,1
"52","tmean:tpoly4_lag5",-1.82237388351713e-09,1.78934768135329e-09,-1.01845711848402,0.308544884704211,1
"53","tmean:tpoly1_lag6",7.2838869416531e-05,2.30949384317167e-05,3.15388887620934,0.00162741893700656,1
"54","tmean:tpoly2_lag6",-1.17535274054215e-05,1.76360519106636e-06,-6.66448900522612,3.16111256843009e-11,1
"55","tmean:tpoly3_lag6",4.46114891070702e-07,9.0648621506359e-08,4.92136431483855,9.06976627827645e-07,1
"56","tmean:tpoly4_lag6",-2.9657463732837e-09,2.02492835035864e-09,-1.46461793216458,0.143132507693809,1
