"","term","estimate","std.error","statistic","p.value","boot"
"32","tmean:tnpoly4_lag3",-1.33063068430112e-08,2.23677497414204e-09,-5.94888041793973,3.01972631051229e-09,1
"33","tnpoly1",-0.000233619326631606,0.000224175936431233,-1.04212490578029,0.297441578618857,2
"34","tnpoly2",1.49074368481884e-06,1.50726452308511e-05,0.0989039191188253,0.921221466672334,2
"35","tnpoly3",6.03450246185661e-06,5.65029123158973e-07,10.6799848264791,3.88586439965088e-26,2
"36","tnpoly4",1.58807345055147e-07,2.64016057837134e-08,6.01506386983144,2.0260280682452e-09,2
"37","tnpoly1_lag1",0.000500845592141823,0.000210684111229678,2.37723475784951,0.0175081822822888,2
"38","tnpoly2_lag1",5.52667310103925e-05,1.65607166569224e-05,3.33721856096673,0.000857001764590048,2
"39","tnpoly3_lag1",-6.12380418810577e-07,5.49608514162936e-07,-1.11421203098217,0.265281566823764,2
"40","tnpoly4_lag1",-1.06386211035409e-07,2.98152496259785e-08,-3.56818112777809,0.000365355281069167,2
"41","tnpoly1_lag2",0.000200880220635193,0.000176493804777925,1.13817151195733,0.255143906402984,2
"42","tnpoly2_lag2",4.64336778574084e-05,1.35932580960697e-05,3.41593439403862,0.00064447548935559,2
"43","tnpoly3_lag2",-1.90777260439757e-06,4.53194978347044e-07,-4.20960667162699,2.63677816425216e-05,2
"44","tnpoly4_lag2",-6.50313502205921e-08,2.32465919306596e-08,-2.79745738276686,0.0051850128974146,2
"45","tnpoly1_lag3",8.65168792487938e-05,0.000212163339033017,0.407784302618511,0.683462465762076,2
"46","tnpoly2_lag3",3.68847150938332e-05,1.72591427778563e-05,2.1371116496676,0.032673241476391,2
"47","tnpoly3_lag3",-1.62189964619702e-06,5.5558518824935e-07,-2.91926365299196,0.0035359125114451,2
"48","tnpoly4_lag3",-9.14687026905655e-09,2.79385221699028e-08,-0.327392773799258,0.743394717264804,2
"49","tnpoly1:tmean",-5.40617074128679e-05,2.25988724937354e-05,-2.39223029502265,0.0168103191910902,2
"50","tnpoly2:tmean",6.07350525568724e-07,1.35252956492633e-06,0.449047873938197,0.653431038154426,2
"51","tnpoly3:tmean",-3.54388350040717e-07,6.96138884000869e-08,-5.09077079567753,3.79650227854573e-07,2
"52","tnpoly4:tmean",-6.8802062014558e-10,2.07472309917668e-09,-0.331620455962828,0.740200092817951,2
"53","tmean:tnpoly1_lag1",-0.000157732802206087,2.01579293410873e-05,-7.82485142879159,7.0879548337672e-15,2
"54","tmean:tnpoly2_lag1",-3.95083239793464e-06,1.47877270898795e-06,-2.67169685640096,0.00758953730816585,2
"55","tmean:tnpoly3_lag1",6.42806571517756e-08,6.69349270562157e-08,0.960345517337893,0.336962274456946,2
"56","tmean:tnpoly4_lag1",1.24333792373102e-08,2.21491162595253e-09,5.61348773089906,2.17242163057531e-08,2
"57","tmean:tnpoly1_lag2",-0.000118791970127943,1.67920368361066e-05,-7.07430380765447,1.87970496338836e-12,2
"58","tmean:tnpoly2_lag2",-1.02287757805989e-06,1.21907440306787e-06,-0.839060828023091,0.401505081380081,2
"59","tmean:tnpoly3_lag2",3.42692479833593e-07,5.41225965243834e-08,6.33178195135561,2.80339179243804e-10,2
"60","tmean:tnpoly4_lag2",-5.8092014451521e-09,1.86204096540697e-09,-3.11980324443744,0.00182769412166695,2
"61","tmean:tnpoly1_lag3",-0.00010551398685787,2.04051097061719e-05,-5.17095905766952,2.48906721712378e-07,2
"62","tmean:tnpoly2_lag3",-1.14919268640317e-06,1.5448808795129e-06,-0.743871389466294,0.457015201178206,2
"63","tmean:tnpoly3_lag3",4.15145666431894e-07,6.74392333184121e-08,6.15584795384308,8.50890129732174e-10,2
"64","tmean:tnpoly4_lag3",-1.09682957390584e-08,2.13540266144996e-09,-5.13640632610749,2.98787380345488e-07,2
"65","tnpoly1",-0.000285657068353942,0.000220566024047295,-1.29510911568452,0.195382780835293,3
"66","tnpoly2",-1.54612016967388e-05,1.35584960370551e-05,-1.14033309111008,0.254239073225047,3
"67","tnpoly3",6.65482636909132e-06,5.31229426955239e-07,12.5272171145219,3.99146318966473e-35,3
"68","tnpoly4",2.02290054586973e-07,2.42064683976037e-08,8.35685946682739,9.74275337609919e-17,3
"69","tnpoly1_lag1",0.000353033999315355,0.000190575623812838,1.85246146517702,0.0640582714047793,3
"70","tnpoly2_lag1",2.92013329486706e-05,1.52874866143741e-05,1.91014610087795,0.0562101726189455,3
"71","tnpoly3_lag1",-1.32348124692889e-07,5.18063496455526e-07,-0.25546699506602,0.79838003904181,3
"72","tnpoly4_lag1",-9.38142406268199e-08,2.83911199195631e-08,-3.3043515328952,0.000963208707530068,3
"73","tnpoly1_lag2",0.000284520457198293,0.000193611043135153,1.46954663634387,0.141790000698364,3
"74","tnpoly2_lag2",3.52458691553538e-05,1.46275171114312e-05,2.40955924965623,0.0160319809971881,3
"75","tnpoly3_lag2",-2.1921846150659e-06,4.97907423101053e-07,-4.40279560688731,1.10618721396462e-05,3
"76","tnpoly4_lag2",-8.97540804367914e-08,2.58577637889894e-08,-3.47106892804899,0.00052574915736741,3
"77","tnpoly1_lag3",0.000104303567199204,0.000190146519367087,0.548543131614419,0.583360058515179,3
"78","tnpoly2_lag3",4.77418887047057e-05,1.44228599070452e-05,3.31015408957727,0.000943532670248345,3
"79","tnpoly3_lag3",-1.91424232572162e-06,4.91609356309231e-07,-3.89382809980029,0.000100836668764138,3
"80","tnpoly4_lag3",-2.48228837662829e-08,2.50131392877434e-08,-0.992393776755816,0.321085937124865,3
"81","tnpoly1:tmean",-4.65182558810141e-05,2.16669187816469e-05,-2.14697144295467,0.0318759118223344,3
"82","tnpoly2:tmean",2.68914726655702e-06,1.23928902082905e-06,2.16991131314797,0.0300922234722502,3
"83","tnpoly3:tmean",-4.5113640827534e-07,6.38742881343668e-08,-7.06287962577875,2.02084982939866e-12,3
"84","tnpoly4:tmean",-3.36277087427195e-09,2.20533568468018e-09,-1.52483401852703,0.127406474494904,3
"85","tmean:tnpoly1_lag1",-0.000153899166310226,1.76932290752571e-05,-8.69819554450036,5.47164892619698e-18,3
"86","tmean:tnpoly2_lag1",-6.98080722879983e-07,1.38530745839691e-06,-0.503917537329805,0.614356526945615,3
"87","tmean:tnpoly3_lag1",-3.37065850082702e-09,6.14375533385068e-08,-0.0548631629624876,0.956251152138581,3
"88","tmean:tnpoly4_lag1",1.14077069973358e-08,2.2612165212123e-09,5.04494235307455,4.80819088796044e-07,3
"89","tmean:tnpoly1_lag2",-0.000123008601739748,1.82558539556877e-05,-6.73803603152862,1.91903774327273e-11,3
"90","tmean:tnpoly2_lag2",-1.05085597435226e-07,1.29556795558344e-06,-0.0811116059040701,0.93535863550356,3
"91","tmean:tnpoly3_lag2",3.39697227252952e-07,6.04653881329259e-08,5.6180442686677,2.10911738722629e-08,3
"92","tmean:tnpoly4_lag2",-2.72675182427875e-09,1.97072668437384e-09,-1.38362759579983,0.166576005690251,3
"93","tmean:tnpoly1_lag3",-0.000109668055652545,1.7631765855065e-05,-6.21991334016276,5.6687935428509e-10,3
"94","tmean:tnpoly2_lag3",-1.18441017328687e-06,1.30740530199923e-06,-0.90592425430409,0.365049087311767,3
"95","tmean:tnpoly3_lag3",4.28824302587393e-07,6.00206632970801e-08,7.14461118939775,1.12938768056617e-12,3
"96","tmean:tnpoly4_lag3",-1.09479120839024e-08,2.05415105690733e-09,-5.32965287391536,1.05730345261871e-07,3
"97","tnpoly1",-0.000293660102290999,0.000189689689333481,-1.54810787725386,0.121703809968404,4
"98","tnpoly2",-1.51239347843548e-05,1.44226860373699e-05,-1.04862123082815,0.294438556891482,4
"99","tnpoly3",7.01340406630958e-06,5.2678256354726e-07,13.3136602302904,2.58211774545206e-39,4
"100","tnpoly4",1.923389684113e-07,2.50269553119122e-08,7.68527237988679,2.06537350556406e-14,4
"101","tnpoly1_lag1",0.000492289140020365,0.000191779970024866,2.56694763252145,0.0103088047806088,4
