"","term","estimate","std.error","statistic","p.value","boot"
"149","tpoly1_lag1",-0.000618485058685956,3.46770365590235e-05,-17.8355799704291,1.71435834449944e-69,10
"150","tpoly2_lag1",-2.70970837670586e-05,2.12083091870303e-06,-12.7766355762248,6.19665102859374e-37,10
"151","tpoly3_lag1",-1.49777753515083e-09,1.44862269570568e-07,-0.0103393212020691,0.991750882233884,10
"152","tpoly4_lag1",4.02634152345379e-08,4.74145518950924e-09,8.4917844048433,2.49971724530453e-17,10
"153","tpoly1_lag2",-0.000360795466577777,3.30048779846398e-05,-10.9315800756994,1.42012856624167e-27,10
"154","tpoly2_lag2",-1.04357419437869e-05,2.23306799284683e-06,-4.67327550133522,3.02459207177835e-06,10
"155","tpoly3_lag2",3.27315368410278e-07,1.52054534403591e-07,2.15261826747962,0.0313856978624784,10
"156","tpoly4_lag2",-2.28388986988522e-09,4.81042085125171e-09,-0.474779637896116,0.634960134806059,10
"157","tpoly1_lag3",-0.000298733145584865,3.2181806740131e-05,-9.28267166592428,2.21345039922166e-20,10
"158","tpoly2_lag3",-8.91981706473129e-06,2.05067197798436e-06,-4.349704467849,1.38422434347663e-05,10
"159","tpoly3_lag3",5.62842129488643e-07,1.40308767993344e-07,4.01145372123391,6.10286688498288e-05,10
"160","tpoly4_lag3",-1.10086819325686e-08,4.36336158616402e-09,-2.52298181463496,0.0116603038115545,10
"161","tpoly1",-0.00037604605800456,3.14592135208054e-05,-11.9534475251857,1.3204115330137e-32,11
"162","tpoly2",-1.44646417946397e-05,1.98440380142936e-06,-7.28916251028183,3.4718636978957e-13,11
"163","tpoly3",1.16470820497483e-06,1.19659557539546e-07,9.73351589228384,3.03053276588708e-22,11
"164","tpoly4",4.31675239757842e-08,4.4668565154545e-09,9.6639602876055,5.9361144186079e-22,11
"165","tpoly1_lag1",-0.000620213889923184,3.20207487148504e-05,-19.3691251708785,2.13683467643037e-81,11
"166","tpoly2_lag1",-2.68798746480816e-05,2.02792519505798e-06,-13.2548649790374,1.30845524467654e-39,11
"167","tpoly3_lag1",-4.62746413072524e-08,1.19403849343867e-07,-0.387547315781987,0.698363205335329,11
"168","tpoly4_lag1",3.93577052645108e-08,4.20031672057771e-09,9.37017560406672,9.65483699286052e-21,11
"169","tpoly1_lag2",-0.000384856029158926,3.04295498468048e-05,-12.647444050157,2.95490218918809e-36,11
"170","tpoly2_lag2",-1.14585545210411e-05,2.03802370064111e-06,-5.62238531251453,1.95819918767863e-08,11
"171","tpoly3_lag2",4.5760155547681e-07,1.25575262977841e-07,3.64404218335228,0.000270392306364594,11
"172","tpoly4_lag2",-4.31797597397291e-09,4.23263619534098e-09,-1.02016232312285,0.307687813124084,11
"173","tpoly1_lag3",-0.000270389877666497,3.27635968036326e-05,-8.25275317869003,1.8430377893138e-16,11
"174","tpoly2_lag3",-6.44484174506535e-06,1.88637678542331e-06,-3.41651879670428,0.000637991488932784,11
"175","tpoly3_lag3",4.20872669111103e-07,1.27095303290916e-07,3.31147303018541,0.000932906459277225,11
"176","tpoly4_lag3",-8.9334112208469e-09,4.10339309726005e-09,-2.17707906825012,0.0295089797027361,11
