"","term","estimate","std.error","statistic","p.value","boot"
"28","tmean:tpoly4_lag2",2.62389373490793e-09,1.70847475686628e-09,1.53581065471563,0.124692833976323,1
"29","tmean:tpoly1_lag3",3.36357791498015e-05,2.47072882642848e-05,1.36137073360751,0.173501274397272,1
"30","tmean:tpoly2_lag3",-1.3115723039436e-05,1.87756054576531e-06,-6.98551270105111,3.49859791882008e-12,1
"31","tmean:tpoly3_lag3",5.32115030482858e-07,8.54043775356419e-08,6.23053578560173,5.31503732426963e-10,1
"32","tmean:tpoly4_lag3",-5.06674191796708e-09,1.893663174265e-09,-2.6756299572302,0.00750040934420222,1
"33","tpoly1",0.000326210699012927,0.000277484352617858,1.17560033902947,0.239852166481716,2
"34","tpoly2",-3.1061670362621e-05,1.52141896529407e-05,-2.04162502710864,0.0412800332419549,2
"35","tpoly3",2.13637460659274e-06,6.28762344209334e-07,3.39774578784488,0.000688697648503184,2
"36","tpoly4",7.03308289008725e-08,2.27157262994952e-08,3.09612943797599,0.00197958332878085,2
"37","tpoly1_lag1",-3.16043263240431e-05,0.000263246542024486,-0.120055998004728,0.904447194899012,2
"38","tpoly2_lag1",4.37139495509914e-05,1.46536771514259e-05,2.98313857329235,0.00287712945740114,2
"39","tpoly3_lag1",2.25105845045165e-06,6.49519544730578e-07,3.46572858155545,0.000536560105582291,2
"40","tpoly4_lag1",-1.09866926285223e-07,2.36174088121115e-08,-4.6519466703257,3.43709554047242e-06,2
"41","tpoly1_lag2",-0.000528624236187214,0.000214367438633351,-2.46597262885321,0.0137222669232624,2
"42","tpoly2_lag2",7.08961413184001e-05,1.2906668420446e-05,5.49298540947178,4.29800833896312e-08,2
"43","tpoly3_lag2",2.7338816423118e-07,4.50845826349462e-07,0.606389475632564,0.544304131180018,2
"44","tpoly4_lag2",-8.52241953144945e-08,1.99674894516727e-08,-4.2681477569207,2.03491873279181e-05,2
"45","tpoly1_lag3",-0.00121302005752979,0.00025988177326283,-4.66758419530642,3.18748196661454e-06,2
"46","tpoly2_lag3",8.79216858208052e-05,1.59809482966444e-05,5.5016563591077,4.09395325035008e-08,2
"47","tpoly3_lag3",2.00939307872557e-07,5.70480219367533e-07,0.352228352624268,0.724692885834383,2
"48","tpoly4_lag3",-7.42887246583436e-08,2.32900388718406e-08,-3.1897209389446,0.0014394534828522,2
"49","tpoly1:tmean",-0.000106746810558524,2.79648750550765e-05,-3.81717459306674,0.000137841715593372,2
"50","tpoly2:tmean",4.17690603629307e-06,1.76210174164411e-06,2.37041138861587,0.0178340538649065,2
"51","tpoly3:tmean",-2.67356199287817e-07,8.3947515538787e-08,-3.18480180827136,0.00146405736630489,2
"52","tpoly4:tmean",2.94133081842858e-09,1.88827525533413e-09,1.55768117498744,0.119419140710655,2
"53","tmean:tpoly1_lag1",-0.000112386407580658,2.58867849672225e-05,-4.34145869110284,1.464401166564e-05,2
"54","tmean:tpoly2_lag1",-1.52080835670734e-06,1.6742739167098e-06,-0.908339036718645,0.363775416241436,2
"55","tmean:tpoly3_lag1",-3.91782083612606e-07,8.19549492948312e-08,-4.78045666532205,1.83712169742798e-06,2
"56","tmean:tpoly4_lag1",1.64762419327609e-08,1.97080222535472e-09,8.36017014837467,9.63554949874729e-17,2
"57","tmean:tpoly1_lag2",-4.74651397058449e-05,2.07585483436715e-05,-2.28653463238509,0.0222955450833995,2
"58","tmean:tpoly2_lag2",-7.06025102735791e-06,1.46020430129815e-06,-4.83511178612555,1.40084056762233e-06,2
"59","tmean:tpoly3_lag2",2.60686984794436e-07,6.1827146919653e-08,4.21638386667283,2.55928165449723e-05,2
"60","tmean:tpoly4_lag2",-2.13329987990294e-10,1.68035741836518e-09,-0.126955126128966,0.898984811851319,2
"61","tmean:tpoly1_lag3",2.82825763615799e-05,2.51472861628562e-05,1.12467707960292,0.260819981898654,2
"62","tmean:tpoly2_lag3",-1.16688573225116e-05,1.85786468017426e-06,-6.28078968669407,3.87915579029075e-10,2
"63","tmean:tpoly3_lag3",4.28893735899231e-07,7.28869912712946e-08,5.88436603594782,4.458529530599e-09,2
"64","tmean:tpoly4_lag3",-3.33628065434715e-09,1.91975630781024e-09,-1.73786674942752,0.0823415930446804,2
"65","tpoly1",0.000815599388407696,0.000279910518573391,2.91378613624286,0.00359729163686158,3
"66","tpoly2",-5.23662450482402e-05,1.31698375679159e-05,-3.97622558199305,7.1679451686424e-05,3
"67","tpoly3",5.91393423754504e-07,6.95568385659564e-07,0.850230453176394,0.395265187207663,3
"68","tpoly4",1.37273234914128e-07,2.41627191936044e-08,5.68119977781567,1.46637123518061e-08,3
"69","tpoly1_lag1",4.53945335220948e-05,0.000264461983442125,0.171648616301137,0.863725423359544,3
"70","tpoly2_lag1",1.08017559771171e-05,1.49443733089086e-05,0.722797520768433,0.469860935937634,3
"71","tpoly3_lag1",2.33713962553473e-06,7.0313301924246e-07,3.32389400237912,0.000898417605779255,3
"72","tpoly4_lag1",-8.49288255214728e-08,2.49504756807622e-08,-3.40389604623675,0.000673085232403906,3
"73","tpoly1_lag2",-0.000258773162968092,0.000250345898053017,-1.03366248450889,0.301377741032007,3
