"","term","estimate","std.error","statistic","p.value","boot"
"131","tpoly3",3.00910156861673e-06,6.57266035527729e-07,4.57820944026215,4.88859137386903e-06,5
"132","tpoly4",4.94851158796715e-08,2.418993103998e-08,2.04569065525176,0.0408775089213555,5
"133","tpoly1_lag1",-0.000111968139954545,0.000269900672356626,-0.414849429521237,0.678283042101152,5
"134","tpoly2_lag1",2.35970642007295e-05,1.54921257465998e-05,1.52316503149406,0.127827249749735,5
"135","tpoly3_lag1",3.05651192156185e-06,8.81661268123518e-07,3.46676442764371,0.00053447841521799,5
"136","tpoly4_lag1",-1.28364358329266e-07,3.21151490982848e-08,-3.99700334369992,6.57596311019649e-05,5
"137","tpoly1_lag2",-0.000213922786661852,0.000217152970605433,-0.985124845704046,0.324645530877801,5
"138","tpoly2_lag2",6.08860310157141e-05,1.42124577339254e-05,4.28399029608919,1.8958592651721e-05,5
"139","tpoly3_lag2",-9.57062372203081e-07,5.28208493046666e-07,-1.81190265738216,0.0701053851902559,5
"140","tpoly4_lag2",-5.62808774215575e-08,2.05900134564713e-08,-2.73340653907483,0.00630661698533702,5
"141","tpoly1_lag3",-0.00100175867925337,0.000209454673438206,-4.78269910529791,1.81658990119308e-06,5
"142","tpoly2_lag3",7.22602491257064e-05,1.49265056210798e-05,4.84106936747858,1.35957276699231e-06,5
"143","tpoly3_lag3",4.55879766293212e-08,5.85676110257076e-07,0.0778382041386508,0.937962165154105,5
"144","tpoly4_lag3",-5.58402469255405e-08,2.16653774337108e-08,-2.57739552871368,0.0100041162923245,5
"145","tpoly1:tmean",-0.000131787201038236,2.60942920533454e-05,-5.05042255098623,4.68331241936661e-07,5
"146","tpoly2:tmean",6.14131787906553e-06,2.05616424127806e-06,2.98678371881821,0.0028430710805639,5
"147","tpoly3:tmean",-3.22830232741113e-07,9.85225650159105e-08,-3.27671364107277,0.00106269274719783,5
"148","tpoly4:tmean",3.63528388184392e-09,2.17962625593247e-09,1.66784735316409,0.095454783365147,5
"149","tmean:tpoly1_lag1",-0.00011430490472293,2.59963838886845e-05,-4.39695402300485,1.13758912214535e-05,5
"150","tmean:tpoly2_lag1",7.25498940624061e-07,1.88757900385591e-06,0.384354212004915,0.700744318812672,5
"151","tmean:tpoly3_lag1",-5.13436620549113e-07,9.54374627851538e-08,-5.37982261436421,8.05423806603963e-08,5
"152","tmean:tpoly4_lag1",1.93166184252334e-08,2.43433471558851e-09,7.93507084360153,2.9855860085901e-15,5
"153","tmean:tpoly1_lag2",-7.92672380536525e-05,2.13395453964604e-05,-3.71457013638166,0.000207415693335903,5
"154","tmean:tpoly2_lag2",-6.31801834497377e-06,1.5507272167097e-06,-4.07422935310262,4.74139324689805e-05,5
"155","tmean:tpoly3_lag2",3.57501874898602e-07,7.08640138193944e-08,5.04490016342765,4.81939355956699e-07,5
"156","tmean:tpoly4_lag2",-2.34857909902422e-09,1.77939615032893e-09,-1.31987421608733,0.186981953515761,5
"157","tmean:tpoly1_lag3",5.20210741573807e-06,2.10705802945574e-05,0.2468896130536,0.805011257943598,5
"158","tmean:tpoly2_lag3",-9.76872261516857e-06,1.7355436914267e-06,-5.62862385051121,1.99143421749712e-08,5
"159","tmean:tpoly3_lag3",4.02308440963695e-07,8.14834647564125e-08,4.93730160059296,8.37282364570246e-07,5
"160","tmean:tpoly4_lag3",-4.1057437201079e-09,1.9151054919699e-09,-2.14387339878843,0.0321265561693758,5
"161","tpoly1",0.000378735513982404,0.000255849126026183,1.48030802318881,0.138901633694936,6
"162","tpoly2",-4.14331903570589e-05,1.4651329029217e-05,-2.82794757215777,0.00471747566208773,6
"163","tpoly3",2.16681382021265e-06,5.4950478797208e-07,3.94321190213678,8.2334183873968e-05,6
"164","tpoly4",8.57267170234555e-08,2.21819802583519e-08,3.864700807818,0.000113706955228845,6
"165","tpoly1_lag1",-6.79605913137683e-05,0.000255388614721745,-0.266106581876463,0.79017638182746,6
"166","tpoly2_lag1",4.5883818558706e-05,1.53600657154885e-05,2.98721499039151,0.0028393264865459,6
"167","tpoly3_lag1",2.16198788016774e-06,5.90135871115088e-07,3.66354256026255,0.000253282488187975,6
"168","tpoly4_lag1",-1.1458750558555e-07,2.5373901141325e-08,-4.51595932952257,6.55917298875333e-06,6
"169","tpoly1_lag2",-0.000527121300722794,0.000238732123859007,-2.20800323057532,0.0273234311821502,6
"170","tpoly2_lag2",7.23965866664573e-05,1.36217753046587e-05,5.31476882030916,1.15043471541316e-07,6
"171","tpoly3_lag2",-4.38780246329689e-07,5.13679570756943e-07,-0.854190571922328,0.393071222851268,6
"172","tpoly4_lag2",-8.61387494980946e-08,2.20844531959506e-08,-3.90042482527432,9.8242799713804e-05,6
"173","tpoly1_lag3",-0.00118962317479621,0.000211310426344174,-5.62974196483139,1.980611636546e-08,6
