"","term","estimate","std.error","statistic","p.value","boot"
"73","txpoly1_lag2",-0.000540013272031136,0.000290436315633814,-1.85931732005578,0.0630805335659776,3
"74","txpoly2_lag2",-9.49300089716055e-06,1.39253395783156e-05,-0.681706959013264,0.495477170921537,3
"75","txpoly3_lag2",3.27860841995389e-06,7.69831603677026e-07,4.25886441176737,2.11815174756281e-05,3
"76","txpoly4_lag2",-8.11072789601083e-08,1.65054799102993e-08,-4.91396066039242,9.40709484879992e-07,3
"77","txpoly1_lag3",-0.00244238401568921,0.0003122333406177,-7.82230370035877,7.1391347050225e-15,3
"78","txpoly2_lag3",6.15173185479533e-05,1.41878437940696e-05,4.33591738398381,1.49958941288624e-05,3
"79","txpoly3_lag3",2.58081905702306e-06,7.93089493574855e-07,3.2541334589997,0.00115008071791896,3
"80","txpoly4_lag3",-8.38008783353988e-08,1.71716146483989e-08,-4.88019793428176,1.11544940819081e-06,3
"81","txpoly1:tmean",-0.000243306742622561,3.50066289339826e-05,-6.9503048431599,4.4581215162836e-12,3
"82","txpoly2:tmean",7.31988352738056e-06,2.36778931230924e-06,3.09144208453314,0.00201025957093637,3
"83","txpoly3:tmean",6.99850220388285e-08,1.09583077419113e-07,0.638648080407184,0.523100908609746,3
"84","txpoly4:tmean",-5.07635673237796e-09,1.90500396165371e-09,-2.66474864859139,0.00774606889380645,3
"85","tmean:txpoly1_lag1",-0.000176836064581763,3.55116627826103e-05,-4.9796616301605,6.73175810797129e-07,3
"86","tmean:txpoly2_lag1",1.16027280137796e-05,2.29799601929491e-06,5.04906358251208,4.70648637269237e-07,3
"87","tmean:txpoly3_lag1",-5.89505717059669e-07,9.69307786231224e-08,-6.08171857725122,1.34029638087127e-09,3
"88","tmean:txpoly4_lag1",1.03614315307175e-08,1.6863059217219e-09,6.14445540233727,9.088911786583e-10,3
"89","tmean:txpoly1_lag2",-2.9778451201348e-05,3.20202141622643e-05,-0.929989132816037,0.352451937331966,3
"90","tmean:txpoly2_lag2",1.06529856020031e-06,2.14954234698181e-06,0.495593195312529,0.620217949683928,3
"91","tmean:txpoly3_lag2",-2.07372438929578e-07,8.43368034914266e-08,-2.45886054894953,0.0139942652442988,3
"92","tmean:txpoly4_lag2",5.30156905965248e-09,1.33004631944287e-09,3.98600333097663,6.88053663141338e-05,3
"93","tmean:txpoly1_lag3",0.000181217924810963,3.44136121210098e-05,5.26587921586784,1.49424654221717e-07,3
"94","tmean:txpoly2_lag3",-1.22726507756189e-05,2.15960994410607e-06,-5.68280897627508,1.45278197814972e-08,3
"95","tmean:txpoly3_lag3",1.86563722475648e-07,8.48388928598482e-08,2.19903532668497,0.0279518808999415,3
"96","tmean:txpoly4_lag3",8.21314867832292e-10,1.42069091151301e-09,0.578109468552599,0.563233838136332,3
"97","txpoly1",0.00128472175178701,0.000300244268068504,4.2789218260576,1.93789510439728e-05,4
"98","txpoly2",-3.91184901292629e-05,1.46062833364245e-05,-2.67819603579173,0.00744311687534748,4
"99","txpoly3",-2.19774993152777e-06,7.86298772052635e-07,-2.79505705673498,0.00522268082224711,4
"100","txpoly4",1.12765789811121e-07,1.6876929845195e-08,6.68165305215314,2.8145029034992e-11,4
"101","txpoly1_lag1",0.000426557312475503,0.000274996347583439,1.55113810137452,0.120976078468016,4
