,year,month,gmt
14952,2019,12,287.903297799241
14953,2019,12,287.903297799241
14954,2019,12,287.903297799241
14955,2019,12,287.903297799241
14956,2019,12,287.903297799241
14957,2019,12,287.903297799241
14958,2019,12,287.903297799241
14959,2019,12,287.903297799241
14960,2019,12,287.903297799241
14961,2019,12,287.903297799241
14962,2019,12,287.903297799241
14963,2019,12,287.903297799241
14964,2019,12,287.903297799241
14965,2019,12,287.903297799241
14966,2019,12,287.903297799241
14967,2019,12,287.903297799241
14968,2019,12,287.903297799241
14969,2019,12,287.903297799241
14970,2019,12,287.903297799241
14971,2019,12,287.903297799241
14972,2019,12,287.903297799241
14973,2019,12,287.903297799241
14974,2019,12,287.903297799241
14975,2020,1,287.9206700415742
14976,2020,1,287.9206700415742
14977,2020,1,287.9206700415742
14978,2020,1,287.9206700415742
14979,2020,1,287.9206700415742
14980,2020,1,287.9206700415742
14981,2020,1,287.9206700415742
14982,2020,1,287.9206700415742
14983,2020,1,287.9206700415742
14984,2020,1,287.9206700415742
14985,2020,1,287.9206700415742
14986,2020,1,287.9206700415742
14987,2020,1,287.9206700415742
14988,2020,1,287.9206700415742
14989,2020,1,287.9206700415742
14990,2020,1,287.9206700415742
14991,2020,1,287.9206700415742
14992,2020,1,287.9206700415742
14993,2020,1,287.9206700415742
14994,2020,1,287.9206700415742
14995,2020,1,287.9206700415742
14996,2020,1,287.9206700415742
14997,2020,1,287.9206700415742
14998,2020,1,287.9206700415742
14999,2020,1,287.9206700415742
15000,2020,1,287.9206700415742
15001,2020,1,287.9206700415742
15002,2020,1,287.9206700415742
15003,2020,1,287.9206700415742
15004,2020,1,287.9206700415742
15005,2020,1,287.9206700415742
15006,2020,2,287.94540481057066
15007,2020,2,287.94540481057066
15008,2020,2,287.94540481057066
15009,2020,2,287.94540481057066
15010,2020,2,287.94540481057066
15011,2020,2,287.94540481057066
15012,2020,2,287.94540481057066
15013,2020,2,287.94540481057066
15014,2020,2,287.94540481057066
15015,2020,2,287.94540481057066
15016,2020,2,287.94540481057066
15017,2020,2,287.94540481057066
15018,2020,2,287.94540481057066
15019,2020,2,287.94540481057066
15020,2020,2,287.94540481057066
15021,2020,2,287.94540481057066
15022,2020,2,287.94540481057066
15023,2020,2,287.94540481057066
15024,2020,2,287.94540481057066
15025,2020,2,287.94540481057066
15026,2020,2,287.94540481057066
15027,2020,2,287.94540481057066
15028,2020,2,287.94540481057066
15029,2020,2,287.94540481057066
15030,2020,2,287.94540481057066
15031,2020,2,287.94540481057066
15032,2020,2,287.94540481057066
15033,2020,2,287.94540481057066
15034,2020,2,287.94540481057066
15035,2020,3,287.96963411704127
15036,2020,3,287.96963411704127
15037,2020,3,287.96963411704127
15038,2020,3,287.96963411704127
15039,2020,3,287.96963411704127
15040,2020,3,287.96963411704127
15041,2020,3,287.96963411704127
15042,2020,3,287.96963411704127
15043,2020,3,287.96963411704127
15044,2020,3,287.96963411704127
15045,2020,3,287.96963411704127
15046,2020,3,287.96963411704127
15047,2020,3,287.96963411704127
15048,2020,3,287.96963411704127
15049,2020,3,287.96963411704127
15050,2020,3,287.96963411704127
15051,2020,3,287.96963411704127
15052,2020,3,287.96963411704127
15053,2020,3,287.96963411704127
15054,2020,3,287.96963411704127
15055,2020,3,287.96963411704127
15056,2020,3,287.96963411704127
15057,2020,3,287.96963411704127
15058,2020,3,287.96963411704127
15059,2020,3,287.96963411704127
15060,2020,3,287.96963411704127
15061,2020,3,287.96963411704127
15062,2020,3,287.96963411704127
15063,2020,3,287.96963411704127
15064,2020,3,287.96963411704127
15065,2020,3,287.96963411704127
15066,2020,4,287.9679229113658
15067,2020,4,287.9679229113658
15068,2020,4,287.9679229113658
15069,2020,4,287.9679229113658
15070,2020,4,287.9679229113658
15071,2020,4,287.9679229113658
15072,2020,4,287.9679229113658
15073,2020,4,287.9679229113658
15074,2020,4,287.9679229113658
15075,2020,4,287.9679229113658
15076,2020,4,287.9679229113658
15077,2020,4,287.9679229113658
15078,2020,4,287.9679229113658
15079,2020,4,287.9679229113658
15080,2020,4,287.9679229113658
15081,2020,4,287.9679229113658
15082,2020,4,287.9679229113658
15083,2020,4,287.9679229113658
15084,2020,4,287.9679229113658
15085,2020,4,287.9679229113658
15086,2020,4,287.9679229113658
15087,2020,4,287.9679229113658
15088,2020,4,287.9679229113658
15089,2020,4,287.9679229113658
15090,2020,4,287.9679229113658
15091,2020,4,287.9679229113658
15092,2020,4,287.9679229113658
15093,2020,4,287.9679229113658
15094,2020,4,287.9679229113658
15095,2020,4,287.9679229113658
15096,2020,5,287.9748453617406
15097,2020,5,287.9748453617406
15098,2020,5,287.9748453617406
15099,2020,5,287.9748453617406
15100,2020,5,287.9748453617406
15101,2020,5,287.9748453617406
15102,2020,5,287.9748453617406
15103,2020,5,287.9748453617406
15104,2020,5,287.9748453617406
15105,2020,5,287.9748453617406
15106,2020,5,287.9748453617406
15107,2020,5,287.9748453617406
15108,2020,5,287.9748453617406
15109,2020,5,287.9748453617406
15110,2020,5,287.9748453617406
15111,2020,5,287.9748453617406
15112,2020,5,287.9748453617406
15113,2020,5,287.9748453617406
15114,2020,5,287.9748453617406
15115,2020,5,287.9748453617406
15116,2020,5,287.9748453617406
15117,2020,5,287.9748453617406
15118,2020,5,287.9748453617406
15119,2020,5,287.9748453617406
15120,2020,5,287.9748453617406
15121,2020,5,287.9748453617406
15122,2020,5,287.9748453617406
15123,2020,5,287.9748453617406
15124,2020,5,287.9748453617406
15125,2020,5,287.9748453617406
15126,2020,5,287.9748453617406
15127,2020,6,287.9839416885263
15128,2020,6,287.9839416885263
15129,2020,6,287.9839416885263
15130,2020,6,287.9839416885263
15131,2020,6,287.9839416885263
15132,2020,6,287.9839416885263
15133,2020,6,287.9839416885263
15134,2020,6,287.9839416885263
15135,2020,6,287.9839416885263
15136,2020,6,287.9839416885263
15137,2020,6,287.9839416885263
15138,2020,6,287.9839416885263
15139,2020,6,287.9839416885263
15140,2020,6,287.9839416885263
15141,2020,6,287.9839416885263
15142,2020,6,287.9839416885263
15143,2020,6,287.9839416885263
15144,2020,6,287.9839416885263
15145,2020,6,287.9839416885263
15146,2020,6,287.9839416885263
15147,2020,6,287.9839416885263
15148,2020,6,287.9839416885263
15149,2020,6,287.9839416885263
15150,2020,6,287.9839416885263
15151,2020,6,287.9839416885263
15152,2020,6,287.9839416885263
15153,2020,6,287.9839416885263
15154,2020,6,287.9839416885263
15155,2020,6,287.9839416885263
15156,2020,6,287.9839416885263
15157,2020,7,287.9832364590972
15158,2020,7,287.9832364590972
15159,2020,7,287.9832364590972
15160,2020,7,287.9832364590972
15161,2020,7,287.9832364590972
15162,2020,7,287.9832364590972
15163,2020,7,287.9832364590972
15164,2020,7,287.9832364590972
15165,2020,7,287.9832364590972
15166,2020,7,287.9832364590972
15167,2020,7,287.9832364590972
15168,2020,7,287.9832364590972
15169,2020,7,287.9832364590972
15170,2020,7,287.9832364590972
15171,2020,7,287.9832364590972
15172,2020,7,287.9832364590972
15173,2020,7,287.9832364590972
15174,2020,7,287.9832364590972
15175,2020,7,287.9832364590972
15176,2020,7,287.9832364590972
15177,2020,7,287.9832364590972
15178,2020,7,287.9832364590972
15179,2020,7,287.9832364590972
15180,2020,7,287.9832364590972
15181,2020,7,287.9832364590972
15182,2020,7,287.9832364590972
15183,2020,7,287.9832364590972
15184,2020,7,287.9832364590972
15185,2020,7,287.9832364590972
15186,2020,7,287.9832364590972
15187,2020,7,287.9832364590972
15188,2020,8,287.97726877165263
15189,2020,8,287.97726877165263
15190,2020,8,287.97726877165263
15191,2020,8,287.97726877165263
15192,2020,8,287.97726877165263
15193,2020,8,287.97726877165263
15194,2020,8,287.97726877165263
15195,2020,8,287.97726877165263
15196,2020,8,287.97726877165263
15197,2020,8,287.97726877165263
15198,2020,8,287.97726877165263
15199,2020,8,287.97726877165263
15200,2020,8,287.97726877165263
15201,2020,8,287.97726877165263
15202,2020,8,287.97726877165263
15203,2020,8,287.97726877165263
15204,2020,8,287.97726877165263
15205,2020,8,287.97726877165263
15206,2020,8,287.97726877165263
15207,2020,8,287.97726877165263
15208,2020,8,287.97726877165263
15209,2020,8,287.97726877165263
15210,2020,8,287.97726877165263
15211,2020,8,287.97726877165263
15212,2020,8,287.97726877165263
15213,2020,8,287.97726877165263
15214,2020,8,287.97726877165263
15215,2020,8,287.97726877165263
15216,2020,8,287.97726877165263
15217,2020,8,287.97726877165263
15218,2020,8,287.97726877165263
15219,2020,9,287.9698274433227
15220,2020,9,287.9698274433227
15221,2020,9,287.9698274433227
15222,2020,9,287.9698274433227
15223,2020,9,287.9698274433227
15224,2020,9,287.9698274433227
15225,2020,9,287.9698274433227
15226,2020,9,287.9698274433227
15227,2020,9,287.9698274433227
15228,2020,9,287.9698274433227
15229,2020,9,287.9698274433227
15230,2020,9,287.9698274433227
15231,2020,9,287.9698274433227
15232,2020,9,287.9698274433227
15233,2020,9,287.9698274433227
